,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_sqft
18500,325000,2,1.0,960,4800,1.5,0,0,2,6,960,0,1912,98116,47.5752,-122.411,1440,4800,338.5416666666667
18501,475000,3,2.5,1630,7586,2.0,0,0,3,8,1630,0,1986,98029,47.5689,-122.023,2090,7330,291.41104294478527
18502,432100,3,1.75,1840,7350,1.0,0,0,3,8,1310,530,1976,98034,47.7089,-122.23,1860,7000,234.83695652173913
18503,359000,3,2.0,3085,7280,1.0,0,0,4,7,1560,1525,1959,98056,47.4956,-122.181,1480,7900,116.36952998379255
18504,490000,3,1.0,920,4800,1.0,0,0,4,6,780,140,1926,98117,47.6937,-122.36200000000001,1370,4800,532.6086956521739
18505,648360,4,1.75,2260,7005,1.0,0,1,4,7,1130,1130,1947,98033,47.6895,-122.20700000000001,2330,9180,286.88495575221236
18506,340000,3,1.75,1730,11986,1.0,0,3,5,6,1730,0,1918,98198,47.3595,-122.323,2490,9264,196.53179190751445
18507,545000,3,2.0,1610,8069,1.0,0,0,5,7,1090,520,1955,98006,47.5754,-122.15,1510,8803,338.50931677018633
18508,115000,2,0.75,550,7980,1.0,0,0,3,5,550,0,1952,98146,47.511,-122.348,1330,7980,209.0909090909091
18509,705640,3,2.25,2400,12350,1.0,0,0,4,8,1420,980,1968,98033,47.6533,-122.19200000000001,2615,12043,294.01666666666665
18510,300000,3,2.25,1960,1585,2.0,0,0,3,7,1750,210,2003,98118,47.5414,-122.288,1760,1958,153.0612244897959
18513,280000,3,1.75,1550,7410,1.5,0,0,5,7,1550,0,1944,98178,47.4951,-122.23700000000001,1250,7467,180.6451612903226
18514,245000,4,1.75,1930,7650,1.0,0,0,4,8,1280,650,1981,98023,47.3078,-122.38600000000001,1860,8800,126.94300518134715
18515,564000,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,1925,98115,47.6804,-122.311,1430,4080,482.05128205128204
18516,849000,3,1.75,2520,4534,1.0,0,0,5,9,1460,1060,1954,98199,47.6381,-122.40100000000001,1870,5023,336.9047619047619
18517,698000,3,1.75,1220,7447,1.0,0,0,4,7,1220,0,1964,98033,47.6886,-122.211,1340,7200,572.1311475409836
18518,319000,3,1.0,960,8556,1.0,0,0,3,7,960,0,1971,98034,47.7245,-122.22,1320,7528,332.2916666666667
18520,695000,4,3.5,3310,21050,2.0,0,0,5,9,2400,910,1992,98027,47.5197,-122.041,2260,23400,209.96978851963746
18521,680000,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,1951,98144,47.5801,-122.294,1540,4200,306.3063063063063
18522,287500,4,2.25,2250,12000,2.0,0,0,3,8,2250,0,1985,98032,47.3715,-122.274,2140,11871,127.77777777777777
18523,465000,3,3.25,1510,1850,2.0,0,2,3,8,1230,280,2001,98107,47.6683,-122.36200000000001,1540,1840,307.94701986754967
18524,335000,3,1.0,1350,14212,1.0,0,0,4,6,1350,0,1981,98053,47.6606,-122.06,1520,14404,248.14814814814815
18525,602000,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,1981,98053,47.6688,-122.024,2780,35532,248.7603305785124
18526,482000,3,2.5,2950,6545,2.0,0,0,3,8,2950,0,2003,98059,47.4828,-122.139,2400,6550,163.38983050847457
18527,220000,5,1.0,1260,8382,1.5,0,0,3,7,1260,0,1918,98146,47.5058,-122.355,910,8382,174.6031746031746
18528,206000,4,2.0,1700,6025,1.0,0,0,3,6,1700,0,1978,98002,47.3029,-122.221,1320,5956,121.17647058823529
18530,491150,3,2.5,1470,3971,2.0,0,0,3,7,1470,0,2003,98053,47.6816,-122.035,1650,3148,334.1156462585034
18531,390000,4,2.75,2500,12848,1.0,0,1,3,8,2120,380,1975,98003,47.3364,-122.321,2370,12497,156.0
18532,393000,4,2.5,2641,8091,2.0,0,0,3,7,2641,0,1998,98031,47.4043,-122.213,2641,8535,148.8072699734949
18533,635000,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,1992,98074,47.6251,-122.03,2410,7713,280.9734513274336
18534,490000,2,1.0,1160,5000,1.0,0,0,4,8,1160,0,1937,98117,47.6865,-122.399,1750,5000,422.41379310344826
18535,770000,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,98112,47.6192,-122.307,1350,1288,209.2391304347826
18536,665000,2,2.0,1615,4590,1.5,0,0,5,8,1615,0,1906,98103,47.6886,-122.348,1470,4590,411.7647058823529
18537,287000,3,1.0,1250,26862,1.0,0,0,3,7,1250,0,1965,98058,47.426,-122.154,1530,24463,229.6
18538,410000,3,1.0,1230,7020,1.0,0,0,3,7,1090,140,1924,98116,47.5719,-122.39,1390,5850,333.3333333333333
18539,562000,3,2.0,2510,5200,1.0,0,0,5,8,1470,1040,1925,98106,47.5631,-122.366,990,5400,223.90438247011951
18540,475000,2,2.0,1540,54450,2.0,0,0,3,7,1540,0,1983,98053,47.638000000000005,-121.95299999999999,2280,29918,308.4415584415584
18541,387500,3,3.25,1860,2218,3.0,0,0,3,8,1860,0,2001,98125,47.7185,-122.31299999999999,1860,2218,208.33333333333334
18542,580000,5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,1962,98007,47.6163,-122.13799999999999,2040,7464,214.8148148148148
18543,930000,3,2.5,3290,6830,2.0,0,0,3,10,3290,0,2000,98052,47.6702,-122.14200000000001,3200,6227,282.67477203647417
18544,625000,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,1948,98010,47.3397,-122.04799999999999,2260,17494,231.4814814814815
18545,325000,3,2.0,1570,5600,1.0,0,0,3,8,1570,0,1999,98058,47.4286,-122.185,2010,5600,207.0063694267516
18546,235000,3,1.75,1950,8712,1.0,0,0,3,7,1950,0,1960,98055,47.4391,-122.189,1820,11520,120.51282051282051
18547,450000,2,1.0,1380,4390,1.0,0,0,4,8,880,500,1931,98115,47.6947,-122.323,1390,5234,326.0869565217391
18548,745000,4,2.75,2410,5650,1.5,0,0,5,8,2070,340,1909,98116,47.5651,-122.391,1960,5650,309.1286307053942
18549,223000,4,2.0,1200,8470,1.0,0,0,4,7,1200,0,1961,98023,47.3262,-122.338,1110,8400,185.83333333333334
18550,630000,4,1.75,1770,12278,1.0,0,0,3,7,1350,420,1937,98115,47.7004,-122.295,1670,9336,355.93220338983053
18551,413450,3,2.5,1540,1614,3.0,0,0,3,8,1470,70,2008,98103,47.6961,-122.34100000000001,1540,1418,268.47402597402595
18552,720000,5,2.75,2860,5379,2.0,0,0,3,9,2860,0,2005,98052,47.7082,-122.104,2980,6018,251.74825174825176
18553,339000,3,1.5,1740,21980,1.0,0,0,4,7,1740,0,1973,98042,47.3644,-122.132,1400,16100,194.82758620689654
18555,839000,5,4.0,4280,11307,2.0,0,0,3,10,2710,1570,1996,98027,47.5503,-122.081,3080,11307,196.02803738317758
18557,568000,4,2.0,2340,50233,1.0,0,0,4,7,1170,1170,1966,98075,47.5905,-122.022,2470,62290,242.73504273504273
18558,269000,3,2.0,1410,10577,1.0,0,0,3,7,1410,0,1994,98030,47.3642,-122.18700000000001,1660,6757,190.78014184397162
18559,382000,2,2.0,1350,2560,1.0,0,0,4,8,1350,0,1974,98052,47.6338,-122.10600000000001,1800,2560,282.962962962963
18560,574000,2,2.25,1100,1114,2.0,0,0,3,8,900,200,2009,98122,47.6199,-122.304,1230,1800,521.8181818181819
18561,405000,3,2.5,2070,4697,2.0,0,0,3,7,2070,0,2002,98065,47.5307,-121.875,2230,4437,195.65217391304347
18562,572000,3,2.5,2360,9938,1.0,0,0,3,8,1690,670,1987,98027,47.5374,-122.053,2280,9626,242.3728813559322
18563,675000,4,2.25,2760,12100,2.0,0,0,4,9,2760,0,1976,98074,47.6285,-122.05799999999999,2850,12410,244.56521739130434
18564,165000,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,98178,47.4924,-122.23700000000001,1210,7920,135.24590163934425
18565,260000,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,98178,47.4924,-122.23700000000001,1210,7920,213.11475409836066
18566,196000,3,1.0,1220,6719,1.0,0,0,3,6,1220,0,1953,98198,47.4187,-122.329,1580,7200,160.65573770491804
18567,515000,3,2.5,3020,12184,2.0,0,0,3,8,3020,0,2003,98019,47.744,-121.976,2980,10029,170.52980132450332
18568,810000,4,3.5,3470,7396,2.0,0,3,3,8,2520,950,1979,98125,47.7146,-122.279,2360,10541,233.4293948126801
18569,365650,4,2.25,2380,7700,2.0,0,0,4,8,2380,0,1977,98055,47.4391,-122.194,2100,7700,153.6344537815126
18570,651000,3,3.0,2260,1834,2.0,0,0,3,8,1660,600,2002,98122,47.6111,-122.30799999999999,2260,1834,288.05309734513276
18571,240000,2,1.0,720,6345,1.0,0,0,3,6,720,0,1943,98106,47.5201,-122.35,720,6345,333.3333333333333
18572,299000,3,2.0,1730,6007,1.0,0,0,3,8,1730,0,2004,98030,47.3573,-122.2,2000,6245,172.83236994219652
18573,768000,3,2.5,2660,10928,2.0,0,0,3,9,1830,830,1988,98006,47.5442,-122.141,2800,10025,288.7218045112782
18574,397380,2,1.0,1030,5072,1.0,0,0,3,6,1030,0,1924,98115,47.6962,-122.294,1220,6781,385.80582524271847
18575,476000,4,3.0,2890,6885,1.0,0,0,3,7,1590,1300,1945,98115,47.6763,-122.28200000000001,2180,6885,164.7058823529412
18576,315000,3,1.0,890,5200,1.0,0,0,3,7,890,0,1957,98118,47.559,-122.277,1420,6000,353.9325842696629
18577,240000,3,2.25,1410,7290,1.0,0,0,3,7,940,470,1980,98118,47.5396,-122.274,1550,7375,170.2127659574468
18578,325000,2,1.0,810,4080,1.0,0,0,4,6,810,0,1941,98126,47.5337,-122.37899999999999,1400,4080,401.2345679012346
18579,160000,3,1.75,1370,8006,2.0,0,0,3,7,1370,0,1990,98001,47.258,-122.25200000000001,1530,8006,116.78832116788321
18580,435000,3,2.5,2260,5100,2.0,0,0,3,8,2260,0,2007,98019,47.7341,-121.96799999999999,2260,5100,192.47787610619469
18581,427500,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,98027,47.5223,-122.04299999999999,1690,13125,298.95104895104896
18582,450000,5,2.5,2510,10240,1.0,0,0,4,8,1410,1100,1984,98059,47.4732,-122.141,2170,10500,179.28286852589642
18583,688000,3,1.5,1760,4880,1.5,0,3,3,8,1290,470,1928,98136,47.5334,-122.38799999999999,1840,4998,390.90909090909093
18584,285000,4,1.0,1430,3600,1.0,0,0,3,6,980,450,1947,98106,47.5343,-122.355,1170,4000,199.3006993006993
18585,530000,3,3.25,1510,1125,3.0,0,0,3,8,1510,0,2006,98107,47.6711,-122.39,1390,1174,350.9933774834437
18586,195000,4,1.75,1320,7694,1.0,0,0,3,7,1320,0,1928,98148,47.4297,-122.325,1620,8468,147.72727272727272
18587,250200,3,1.5,1180,7384,1.0,0,0,5,7,1180,0,1959,98032,47.3838,-122.287,1150,7455,212.03389830508473
18589,732500,3,2.5,2470,10321,2.0,0,0,3,9,2470,0,1988,98052,47.6694,-122.141,2450,8440,296.5587044534413
18590,194250,3,2.25,2190,8834,1.0,0,0,3,7,1390,800,1987,98001,47.2633,-122.244,1490,8766,88.6986301369863
18591,526000,4,2.0,1610,8000,1.0,0,0,3,7,1190,420,1966,98008,47.6301,-122.118,1560,7896,326.7080745341615
18592,520000,4,2.75,2700,9882,2.0,0,0,3,7,2700,0,1958,98155,47.7671,-122.291,2250,10797,192.59259259259258
18593,526000,3,1.75,1530,6125,1.0,0,0,3,7,1120,410,1958,98116,47.5687,-122.397,1360,6125,343.7908496732026
18595,202000,2,1.0,920,7569,1.0,0,0,4,6,920,0,1950,98168,47.4951,-122.302,1280,7627,219.56521739130434
18596,645500,4,2.5,2990,8622,2.0,0,0,3,9,2990,0,2000,98065,47.5394,-121.875,2980,8622,215.88628762541805
18597,570000,1,1.0,720,7540,1.0,1,4,4,6,720,0,1905,98198,47.3509,-122.323,1120,9736,791.6666666666666
18598,325000,3,2.0,1750,9000,1.5,0,0,4,5,1750,0,1936,98133,47.7489,-122.35,1830,8100,185.71428571428572
18599,725000,2,1.0,2410,5930,2.0,0,0,3,9,1930,480,2007,98116,47.5657,-122.395,1540,5892,300.8298755186722
18600,192000,3,1.75,1240,10361,1.0,0,0,3,6,1240,0,1987,98042,47.37,-122.15100000000001,1240,8834,154.83870967741936
18601,560000,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,98033,47.6886,-122.20200000000001,1610,9219,554.4554455445544
18602,283450,5,2.75,2770,6116,1.0,0,0,3,7,1490,1280,1979,98168,47.4847,-122.291,1920,6486,102.32851985559567
18603,863000,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,1924,98115,47.6803,-122.31299999999999,1490,5400,308.2142857142857
18604,815000,4,2.0,1400,4800,2.0,0,0,3,7,1400,0,1986,98122,47.6168,-122.29799999999999,1620,2595,582.1428571428571
18605,245000,2,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,98056,47.4915,-122.18799999999999,1280,6497,240.19607843137254
18608,480000,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,98065,47.5329,-121.87899999999999,2360,4427,211.45374449339207
18609,600000,4,2.5,2560,5593,2.0,0,0,3,7,2560,0,2001,98053,47.6886,-122.037,2800,5890,234.375
18610,329950,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,98146,47.5105,-122.387,1480,6660,366.6111111111111
18611,299500,4,2.5,2010,12085,2.0,0,0,3,8,2010,0,1986,98042,47.3406,-122.057,1910,12133,149.00497512437812
18612,460000,3,2.5,1690,5131,1.0,0,0,3,7,1690,0,1941,98126,47.5234,-122.38,860,5137,272.18934911242604
18613,515000,5,3.5,2310,5249,2.0,0,0,3,8,1560,750,2000,98118,47.5463,-122.272,1900,7296,222.94372294372295
18614,405000,3,2.25,1520,1245,3.0,0,0,3,8,1520,0,2004,98103,47.6907,-122.34,1520,1470,266.44736842105266
18615,483000,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,98107,47.6667,-122.36,1400,3185,395.9016393442623
18616,377000,4,2.5,2170,11511,2.0,0,0,3,8,2170,0,1992,98031,47.3886,-122.18799999999999,1900,8961,173.73271889400922
18617,568000,4,1.75,2790,17476,1.0,0,2,3,7,1450,1340,1956,98166,47.4556,-122.369,2790,16401,203.584229390681
18618,355000,2,1.75,1760,4600,1.0,0,0,4,7,850,910,1926,98126,47.5654,-122.37200000000001,1150,4800,201.70454545454547
18619,640000,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,98103,47.6721,-122.329,1690,4000,304.76190476190476
18620,270000,4,1.0,1430,5909,1.0,0,0,3,6,1070,360,1947,98155,47.7623,-122.31299999999999,1460,8433,188.8111888111888
18621,559950,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,98028,47.7721,-122.241,2310,8193,228.55102040816325
18622,515000,4,3.0,1820,8261,1.0,0,0,3,7,1420,400,1969,98034,47.7197,-122.219,1920,7961,282.967032967033
18623,352000,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,98115,47.6966,-122.324,1510,6038,190.27027027027026
18624,595888,3,1.75,1870,9000,1.0,0,0,5,9,1870,0,1958,98177,47.7203,-122.361,2030,8160,318.65668449197864
18625,588000,4,2.25,2580,7344,2.0,0,0,3,8,2580,0,1977,98027,47.5647,-122.09,2390,7507,227.90697674418604
18627,260000,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,98023,47.3108,-122.346,1840,9305,148.57142857142858
18629,380000,2,1.0,1000,4800,1.0,0,0,3,6,1000,0,1952,98117,47.6926,-122.36200000000001,1000,4800,380.0
18630,802000,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,98053,47.7114,-122.03,2170,6327,362.89592760180994
18632,710000,4,2.75,2460,3600,2.0,0,0,3,8,1640,820,1907,98122,47.6093,-122.29700000000001,1890,3600,288.6178861788618
18633,600000,3,2.5,2630,77972,2.0,0,0,3,9,2630,0,2004,98019,47.745,-121.916,2250,75794,228.13688212927758
18634,707900,3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,98115,47.6792,-122.31,2240,4590,404.51428571428573
18635,179950,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,98023,47.2874,-122.37,1410,7227,163.5909090909091
18636,683000,4,2.5,2620,10489,2.0,0,0,3,9,2620,0,1990,98052,47.6732,-122.14299999999999,2430,7701,260.68702290076334
18637,222400,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,98001,47.2649,-122.25200000000001,1590,9518,185.33333333333334
18638,517000,2,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,98122,47.6118,-122.29899999999999,1130,3408,269.2708333333333
18639,410000,3,2.75,1690,5763,1.0,0,0,5,7,1180,510,1985,98011,47.7336,-122.20200000000001,1560,7518,242.60355029585799
18640,480000,3,1.75,1680,2552,1.0,0,0,4,7,840,840,1952,98117,47.6848,-122.391,1220,3880,285.7142857142857
18641,430000,3,1.75,3440,10428,1.5,0,0,5,8,3440,0,1974,98058,47.449,-122.12799999999999,2160,8400,125.0
18642,439950,5,1.75,2190,7500,1.0,0,0,3,7,1290,900,1979,98133,47.7766,-122.355,1790,8820,200.8904109589041
18643,797500,4,2.5,3270,8223,2.0,0,0,3,10,3270,0,1998,98075,47.6018,-122.073,3460,8872,243.88379204892968
18644,379000,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,98118,47.5348,-122.26799999999999,1470,5934,296.09375
18645,575000,1,1.0,1310,8667,1.5,0,0,1,6,1310,0,1918,98122,47.6059,-122.31299999999999,1130,4800,438.9312977099237
18646,247500,3,1.0,1660,11060,1.0,0,0,4,7,1110,550,1962,98003,47.3311,-122.32600000000001,1890,11060,149.09638554216866
18647,385000,4,2.75,2700,37011,2.0,0,0,3,9,2700,0,1984,98042,47.3496,-122.088,2700,37457,142.59259259259258
18648,423000,4,1.75,1940,6909,1.0,0,0,4,7,970,970,1941,98133,47.7108,-122.352,1460,6906,218.04123711340208
18649,550000,3,1.75,1520,5618,1.0,0,0,3,7,1170,350,1953,98115,47.68,-122.28399999999999,1550,5618,361.8421052631579
18650,415000,4,1.0,1620,4329,1.5,0,0,3,7,1620,0,1927,98116,47.5728,-122.38799999999999,1220,5520,256.17283950617286
18651,693000,3,2.25,2090,45535,1.0,0,2,5,8,1280,810,1952,98006,47.5538,-122.191,3090,12889,331.57894736842104
18652,543000,2,1.0,1070,4700,1.0,0,0,5,7,1070,0,1910,98117,47.6887,-122.368,1370,4700,507.4766355140187
18653,465000,5,1.75,2000,10246,1.0,0,2,3,7,1200,800,1953,98178,47.5084,-122.24600000000001,2340,9030,232.5
18654,280000,3,2.5,1020,2217,2.0,0,0,3,7,720,300,2004,98106,47.5343,-122.348,1060,1524,274.5098039215686
18656,665000,6,3.0,2480,9720,2.0,0,0,3,8,2480,0,1972,98007,47.6127,-122.145,2480,9200,268.14516129032256
18657,237950,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,98002,47.2888,-122.221,1010,7314,181.6412213740458
18658,440000,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,98034,47.72,-122.236,2240,9750,181.8181818181818
18659,618000,2,1.0,1890,4700,1.0,0,0,4,7,1030,860,1928,98107,47.6747,-122.391,2150,4700,326.984126984127
18660,572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,1920,98118,47.5539,-122.26700000000001,1180,4000,307.5268817204301
18661,725000,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,98107,47.6567,-122.35799999999999,1300,4000,290.0
18662,454000,3,1.0,1970,22144,1.0,0,0,4,7,1970,0,1970,98065,47.5234,-121.84100000000001,1970,13500,230.45685279187816
18663,535000,4,1.0,1660,10656,1.5,0,0,4,7,1180,480,1920,98136,47.5391,-122.385,1120,8816,322.28915662650604
18664,249000,3,2.5,1850,7200,1.0,0,0,3,7,1500,350,1979,98023,47.3063,-122.384,2140,7500,134.59459459459458
18665,395000,4,2.75,1970,37026,1.0,0,0,4,8,1970,0,1961,98070,47.4375,-122.446,1970,51836,200.50761421319797
18666,690000,3,2.0,1890,6620,1.0,0,3,4,8,1890,0,1954,98125,47.7016,-122.274,2590,7188,365.07936507936506
18667,526500,3,1.5,1310,7236,1.0,0,0,4,7,1170,140,1928,98103,47.6944,-122.333,1680,8431,401.9083969465649
18668,325000,4,1.5,1870,7220,2.0,0,0,3,7,1870,0,1956,98155,47.77,-122.319,1550,7592,173.79679144385025
18669,495000,3,3.0,1520,4080,2.0,0,0,5,7,1520,0,1948,98144,47.571999999999996,-122.29,1320,4080,325.6578947368421
18670,825000,5,3.0,3070,8474,2.0,0,0,3,9,3070,0,2011,98033,47.6852,-122.184,3070,8527,268.72964169381106
18671,383000,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,98070,47.4471,-122.464,1350,14850,273.57142857142856
18672,320000,3,1.75,1960,11931,1.0,0,0,3,7,980,980,1954,98118,47.5432,-122.272,1460,4498,163.26530612244898
18673,475000,3,2.5,2680,87117,1.0,0,0,3,7,1340,1340,1989,98024,47.5646,-121.935,2580,87117,177.23880597014926
18674,275000,3,2.5,2030,6326,2.0,0,0,3,7,2030,0,1993,98038,47.3491,-122.029,1810,6825,135.4679802955665
18676,455000,3,1.75,1760,11371,1.0,0,0,5,8,1760,0,1959,98155,47.7616,-122.273,2220,19884,258.52272727272725
18677,262000,5,1.0,1870,7800,1.0,0,0,3,7,1580,290,1962,98168,47.5127,-122.321,1740,7808,140.10695187165774
18678,390000,4,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,98136,47.5477,-122.395,1360,4840,304.6875
18679,300000,3,2.25,1730,10030,1.0,0,0,4,8,1730,0,1985,98023,47.3108,-122.345,2090,8823,173.41040462427745
18680,746300,3,1.75,2060,5721,1.0,0,2,3,9,1140,920,1964,98136,47.5268,-122.38799999999999,2060,8124,362.28155339805824
18681,267000,3,1.5,1030,8223,1.0,0,0,4,7,1030,0,1952,98148,47.4282,-122.331,1460,9463,259.22330097087377
18682,525000,3,2.5,1720,7950,1.5,0,0,4,7,1720,0,1972,98034,47.7178,-122.16799999999999,1790,7030,305.2325581395349
18683,570000,3,1.75,1210,7350,1.0,0,0,3,7,1210,0,1977,98033,47.7,-122.17200000000001,1610,7313,471.07438016528926
18684,360000,4,2.25,2620,8100,1.0,0,0,4,7,1550,1070,1964,98166,47.4564,-122.351,1650,8100,137.40458015267177
18686,699950,3,2.5,2510,4106,2.0,0,0,3,9,2510,0,2003,98029,47.5494,-121.994,2470,4106,278.8645418326693
18687,375000,4,2.5,2040,109336,1.5,0,0,4,8,2040,0,1973,98038,47.4193,-121.958,2370,133729,183.8235294117647
18688,625000,4,1.75,2410,6770,1.0,0,0,4,7,1220,1190,1924,98103,47.6946,-122.336,1440,6770,259.33609958506224
18689,464050,2,1.0,780,2750,1.0,0,0,4,7,780,0,1928,98116,47.5842,-122.38799999999999,1320,4440,594.9358974358975
18690,470000,5,2.5,2210,9655,1.0,0,0,3,8,1460,750,1976,98011,47.7698,-122.22200000000001,2080,8633,212.66968325791856
18691,330000,4,2.0,1590,9100,1.0,0,0,3,7,1040,550,1967,98058,47.4465,-122.156,1670,9100,207.54716981132074
18692,537000,4,1.75,2230,7957,1.0,0,0,4,7,2230,0,1967,98008,47.5859,-122.12200000000001,2230,8040,240.8071748878924
18693,250000,3,2.0,1560,32137,1.0,0,0,5,7,910,650,1976,98092,47.3197,-122.117,1470,29150,160.25641025641025
18694,835000,4,2.5,2950,48351,2.0,0,0,3,10,2950,0,1986,98075,47.5938,-122.04799999999999,2870,34417,283.0508474576271
18695,770000,4,1.0,1480,3750,1.5,0,0,4,7,1480,0,1912,98103,47.6737,-122.354,1570,3750,520.2702702702703
18696,650000,4,2.0,2850,4497,1.5,0,1,3,7,1730,1120,1910,98144,47.5876,-122.292,2450,6000,228.0701754385965
18697,335000,3,1.75,2390,30409,1.0,0,0,3,7,1560,830,1953,98168,47.4789,-122.296,1750,13500,140.1673640167364
18698,350000,3,1.75,1740,29597,1.0,0,0,4,7,1740,0,1965,98059,47.481,-122.115,1560,20741,201.1494252873563
18699,415000,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,98118,47.5358,-122.289,1840,8906,201.45631067961165
18700,788000,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,98006,47.5516,-122.161,2680,10020,294.02985074626866
18701,640000,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,98115,47.6968,-122.3,1990,7379,203.17460317460316
18702,388000,4,2.5,2440,7155,2.0,0,0,3,8,2440,0,1993,98058,47.4501,-122.126,2450,8109,159.01639344262296
18703,360000,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,1969,98034,47.7089,-122.20100000000001,2110,8475,161.43497757847533
18704,692500,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,1969,98034,47.7089,-122.20100000000001,2110,8475,310.53811659192826
18705,425000,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,98118,47.5681,-122.285,1410,6180,265.625
18706,645000,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,98118,47.5681,-122.285,1410,6180,403.125
18707,340000,3,1.0,1580,8308,1.5,0,0,3,7,1580,0,1948,98146,47.5075,-122.37899999999999,1200,8308,215.18987341772151
18708,713000,4,3.25,2840,54400,1.0,0,0,4,8,2840,0,1984,98053,47.6707,-122.045,2550,43560,251.05633802816902
18709,430000,3,2.75,2550,11160,2.0,0,0,3,8,2550,0,1994,98155,47.7351,-122.323,1020,7440,168.62745098039215
18710,280000,3,2.25,1700,7210,1.0,0,0,4,7,1250,450,1974,98003,47.3546,-122.318,2070,7300,164.7058823529412
18711,215000,3,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,98003,47.3084,-122.331,1390,2052,146.25850340136054
18712,306000,3,2.5,1680,11193,2.0,0,0,3,8,1680,0,1984,98058,47.4482,-122.125,2080,8084,182.14285714285714
18713,299900,3,1.0,1110,8593,1.0,0,0,3,7,1110,0,1979,98155,47.7595,-122.309,1780,8593,270.1801801801802
18714,534000,5,1.75,2120,8625,1.0,0,0,3,7,1200,920,1959,98008,47.6118,-122.131,1930,8625,251.88679245283018
18717,199990,2,1.0,890,6430,1.0,0,0,3,6,890,0,1935,98022,47.2003,-121.99600000000001,1460,6430,224.7078651685393
18719,295000,4,1.0,1260,7800,1.5,0,0,3,7,1260,0,1947,98125,47.7334,-122.307,1639,7492,234.12698412698413
18720,475000,2,1.0,920,5157,1.0,0,0,3,6,920,0,1909,98118,47.5499,-122.26899999999999,1700,5150,516.304347826087
18721,750000,5,3.5,2990,212137,2.0,0,0,3,8,2450,540,1994,98024,47.5298,-121.887,1060,69260,250.83612040133778
18723,183500,3,1.0,1010,7520,1.0,0,0,4,6,1010,0,1975,98001,47.2699,-122.255,1370,8469,181.68316831683168
18724,450000,2,1.0,1010,3627,1.0,0,2,4,6,1010,0,1924,98144,47.5873,-122.294,1630,4040,445.54455445544556
18725,180000,3,1.0,1020,5500,1.5,0,0,3,7,1020,0,1961,98118,47.5502,-122.286,1160,5500,176.47058823529412
18726,707000,5,4.5,3540,21217,2.0,0,0,4,8,2940,600,1926,98188,47.4274,-122.28,1290,12040,199.71751412429379
18727,230000,2,0.75,900,3527,1.0,0,0,3,6,900,0,1939,98146,47.5083,-122.336,1220,4080,255.55555555555554
18728,192500,3,1.0,1100,9750,1.0,0,0,4,7,1100,0,1966,98023,47.3248,-122.345,1190,9750,175.0
18729,309000,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,2005,98038,47.36,-122.039,1980,3800,155.27638190954775
18730,759000,3,1.5,1980,5800,1.0,0,0,4,8,1520,460,1949,98199,47.6499,-122.413,2280,5800,383.3333333333333
