id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
4221260050,1409702400000000000,589000.0,3,2.5,2250,4337,2.0,0,3,8,2250,0,2004,98075,47.5908,-122.01700000000001,2250,4721
8562740480,1428969600000000000,840000.0,4,3.25,3160,6327,2.0,0,3,9,2280,880,2004,98027,47.536,-122.066,3160,5946
6806100250,1425513600000000000,316500.0,3,2.5,1770,3873,2.0,0,3,7,1770,0,2005,98058,47.4648,-122.14399999999999,2280,4330
6446200190,1429488000000000000,563750.0,4,2.75,2690,25000,1.0,0,3,8,1750,940,1978,98029,47.5537,-122.02600000000001,2640,28250
4222310010,1419552000000000000,152500.0,4,1.0,1730,7350,1.5,0,4,6,1730,0,1970,98003,47.3467,-122.307,1440,7752
4222310010,1429488000000000000,267950.0,4,1.0,1730,7350,1.5,0,4,6,1730,0,1970,98003,47.3467,-122.307,1440,7752
9268200585,1409702400000000000,555950.0,2,1.0,1220,5040,1.0,0,3,7,1220,0,1961,98117,47.6957,-122.36399999999999,1420,5040
7454000585,1430092800000000000,289000.0,2,1.0,710,6300,1.0,0,3,6,710,0,1942,98126,47.5155,-122.374,740,6300
8638500170,1429660800000000000,233000.0,3,1.0,1980,8505,1.0,0,3,7,1030,950,1965,98106,47.538000000000004,-122.353,1830,8505
5437400630,1413417600000000000,625000.0,4,2.25,1920,8259,2.0,0,4,8,1920,0,1979,98027,47.5616,-122.088,2030,8910
3832600080,1430697600000000000,270000.0,3,2.25,1740,7345,1.0,0,3,7,1380,360,1973,98032,47.3663,-122.285,1770,8250
9477001350,1405987200000000000,360000.0,3,1.75,1300,7770,1.0,0,3,7,1300,0,1967,98034,47.7347,-122.19200000000001,1520,7600
4038400130,1405036800000000000,412000.0,4,1.75,1430,10500,1.0,0,4,7,1130,300,1960,98007,47.6083,-122.132,2070,8640
1253200290,1423699200000000000,265000.0,4,1.75,1860,9112,1.0,0,4,7,1110,750,1963,98032,47.3792,-122.28200000000001,1570,9112
2558650130,1410825600000000000,426000.0,4,2.25,2120,7700,1.0,0,4,7,1490,630,1976,98034,47.7207,-122.165,1890,8203
8732190170,1418169600000000000,266000.0,4,2.25,1860,12693,1.0,0,3,8,1140,720,1978,98023,47.3114,-122.395,1950,8740
9264911150,1429747200000000000,310000.0,3,1.75,2130,7140,1.0,0,3,8,1580,550,1979,98023,47.3074,-122.34100000000001,2180,7906
7696300080,1410652800000000000,340000.0,4,1.75,1900,7313,1.0,0,3,7,1900,0,1973,98034,47.7311,-122.23200000000001,1420,7384
2771602425,1405900800000000000,447000.0,2,1.0,980,1600,2.0,0,3,8,980,0,2010,98119,47.638000000000005,-122.375,1180,1600
1253200170,1400544000000000000,250000.0,4,1.5,2500,6300,1.0,0,4,7,1500,1000,1961,98032,47.3781,-122.28399999999999,1720,8925
6646200420,1420156800000000000,633000.0,4,2.5,2020,8044,2.0,0,3,8,2020,0,1990,98074,47.6247,-122.04299999999999,2320,7328
3629950010,1408492800000000000,470000.0,3,3.25,1710,2381,2.0,0,3,8,1360,350,2003,98029,47.5477,-122.00399999999999,1420,1163
7889100020,1428969600000000000,270000.0,3,2.5,1720,8550,1.0,0,4,7,1720,0,1968,98002,47.2837,-122.20700000000001,1460,8550
2222049108,1410998400000000000,227000.0,3,1.0,1130,10018,1.0,0,4,6,1130,0,1954,98032,47.3733,-122.275,1770,7700
1727000680,1418083200000000000,699000.0,4,2.5,2440,14470,1.0,0,4,9,1660,780,1970,98005,47.6401,-122.16799999999999,2810,15564
3226049134,1409616000000000000,330000.0,2,1.0,800,4533,1.0,0,3,6,600,200,1929,98115,47.6979,-122.325,1720,6800
1760600009,1409270400000000000,229000.0,3,1.0,1030,7800,1.0,0,3,7,1030,0,1954,98168,47.473,-122.324,1630,12664
3352400351,1416528000000000000,200000.0,3,1.0,1480,5600,1.0,0,4,6,940,540,1947,98178,47.5045,-122.27,1350,11100
8563000250,1407801600000000000,522500.0,3,1.75,1710,9707,1.0,0,4,8,1710,0,1966,98008,47.623000000000005,-122.105,1820,8700
3205500020,1428451200000000000,352000.0,3,1.75,1260,7200,1.0,0,3,7,1260,0,1971,98034,47.7189,-122.178,1460,7200
2436200715,1399334400000000000,484000.0,2,1.75,1660,6000,1.0,0,3,7,1160,500,1942,98105,47.6624,-122.291,1660,4000
5469501850,1404000000000000000,402000.0,4,2.75,2950,15540,1.0,0,4,8,2120,830,1974,98042,47.3845,-122.152,2840,17136
274000020,1407456000000000000,274000.0,4,1.75,1940,7500,1.0,0,4,7,1720,220,1966,98030,47.3736,-122.215,2000,9000
1565930130,1415059200000000000,429900.0,4,3.25,3760,4675,2.0,0,3,8,2740,1020,2007,98038,47.3862,-122.04799999999999,3280,4033
6123000225,1403654400000000000,260000.0,3,1.5,1580,8184,1.0,0,3,7,1140,440,1954,98148,47.4294,-122.331,1540,9476
4385700285,1409702400000000000,690000.0,3,1.75,1600,4400,1.0,0,3,7,1030,570,1941,98112,47.6348,-122.281,2150,4000
1823059030,1408320000000000000,159000.0,3,1.0,1320,6534,1.0,0,3,7,1320,0,1952,98055,47.4806,-122.223,2140,7405
8848400020,1427414400000000000,430000.0,3,1.75,1540,8100,1.0,0,4,7,940,600,1947,98133,47.748999999999995,-122.351,1840,8100
4122500095,1428883200000000000,1050000.0,5,2.75,2520,18625,1.0,0,3,8,1660,860,1959,98004,47.6409,-122.20700000000001,3000,16624
2788400020,1404950400000000000,150000.0,3,1.0,1200,9527,1.0,0,3,7,1200,0,1959,98168,47.5112,-122.316,1510,9457
7856610130,1405900800000000000,840000.0,4,2.25,2720,8712,2.0,0,4,9,2720,0,1976,98006,47.5616,-122.15299999999999,2470,8714
3303860460,1429056000000000000,499000.0,4,2.5,3100,5700,2.0,0,3,9,3100,0,2011,98038,47.3696,-122.05799999999999,3060,6000
2112700920,1413244800000000000,285000.0,3,1.75,1630,4000,1.0,0,3,7,1100,530,1968,98106,47.5351,-122.353,1300,4000
6139100101,1430784000000000000,405100.0,4,2.0,1580,7300,1.0,0,4,7,1580,0,1955,98155,47.7598,-122.32799999999999,1180,9450
7202330920,1407369600000000000,464000.0,3,2.5,1690,4898,2.0,0,3,7,1690,0,2003,98053,47.6834,-122.038,2220,4933
8146300020,1401321600000000000,723000.0,4,2.25,1960,8680,1.0,0,4,8,1290,670,1959,98004,47.6076,-122.19200000000001,2160,8680
3856903495,1404864000000000000,759000.0,4,1.75,2100,4750,1.0,0,3,7,1340,760,1975,98103,47.6695,-122.333,1700,4125
6382500020,1407196800000000000,690000.0,4,2.0,1760,7800,1.0,0,3,8,1760,0,1954,98117,47.6945,-122.38,1950,7800
522059352,1427328000000000000,358800.0,4,2.5,2155,8140,2.0,0,3,8,2155,0,1996,98031,47.4204,-122.20100000000001,2155,7245
1778500595,1428883200000000000,683000.0,5,1.5,1720,4000,1.5,0,3,7,1520,200,1925,98112,47.6197,-122.287,2280,4000
4083300595,1417996800000000000,650000.0,3,1.0,1430,4240,1.5,0,3,7,1430,0,1924,98103,47.6595,-122.337,1660,4240
2100200020,1418083200000000000,288000.0,5,2.75,2790,4807,1.5,0,4,7,2140,650,1949,98002,47.3098,-122.223,1056,4807
2597500840,1404691200000000000,209950.0,3,1.5,1180,7300,1.0,0,4,7,1180,0,1968,98002,47.2857,-122.197,2030,8424
7857003318,1408147200000000000,320000.0,3,1.0,1330,5850,1.0,0,3,7,930,400,1954,98108,47.5498,-122.29799999999999,1440,5850
9211520020,1408665600000000000,283748.0,3,2.25,1940,9560,2.0,0,3,7,1940,0,1989,98023,47.2998,-122.387,1800,9560
1460000080,1406764800000000000,370000.0,3,2.25,1600,7620,1.0,0,3,7,1280,320,1987,98011,47.773999999999994,-122.208,1600,8215
3123800080,1415750400000000000,365000.0,2,1.5,1160,8060,1.0,0,4,7,1160,0,1950,98136,47.5146,-122.38600000000001,1500,8060
8641500345,1418947200000000000,396900.0,3,2.0,1360,3120,2.0,0,3,7,1360,0,1989,98115,47.6943,-122.307,1360,3120
3717000250,1429660800000000000,321000.0,3,2.5,2014,4500,2.0,0,3,7,2014,0,2005,98001,47.3371,-122.256,2014,4500
7697860130,1420502400000000000,245000.0,3,2.0,1440,7008,1.0,0,3,7,1440,0,1985,98030,47.3702,-122.182,1680,7200
9169100130,1412640000000000000,502000.0,2,1.0,1570,4704,1.5,1,3,8,1570,0,1931,98136,47.5256,-122.39200000000001,1820,4704
2944500470,1401926400000000000,257000.0,4,2.75,2330,7642,1.0,0,3,8,1800,530,1990,98023,47.2946,-122.37,2320,7933
7424110130,1400112000000000000,423000.0,4,1.75,1880,7303,1.0,0,3,7,1010,870,1976,98034,47.7129,-122.20299999999999,1710,7200
4037000635,1427414400000000000,485000.0,4,2.25,1850,9911,1.0,0,4,7,1850,0,1957,98008,47.6019,-122.116,1650,8670
2141500020,1418774400000000000,500000.0,4,2.5,2230,8560,2.0,0,3,8,2230,0,2002,98059,47.4877,-122.14299999999999,2400,7756
9550204620,1431388800000000000,475000.0,3,1.75,1720,3825,1.5,0,3,7,1720,0,1925,98105,47.666000000000004,-122.32700000000001,2000,3825
6891800250,1428278400000000000,625000.0,4,2.25,3230,9935,2.0,0,3,8,3230,0,1986,98028,47.7685,-122.257,2820,9722
7812801850,1413331200000000000,194000.0,3,1.0,1180,6050,1.0,0,3,6,820,360,1944,98178,47.4945,-122.249,1070,6050
7504180170,1404691200000000000,410000.0,3,2.25,1450,19206,2.0,0,3,7,1450,0,1989,98074,47.62,-122.052,1710,21485
686800080,1402531200000000000,1034500.0,4,2.5,2370,10858,2.0,0,3,9,2370,0,2003,98004,47.6336,-122.19200000000001,2510,21673
7905380380,1418083200000000000,348500.0,4,1.75,1870,7575,1.0,0,3,7,1480,390,1972,98034,47.7205,-122.21799999999999,1670,7575
2985800225,1427846400000000000,525000.0,3,1.0,1500,6800,1.0,0,3,7,1500,0,1943,98105,47.6706,-122.26799999999999,1500,6800
1721059069,1405555200000000000,235000.0,3,2.0,1110,8724,1.0,0,4,7,1110,0,1990,98002,47.3056,-122.206,1390,7750
7349660050,1416268800000000000,268000.0,3,1.75,1600,7711,1.0,0,3,7,1600,0,1999,98002,47.284,-122.20200000000001,2100,7711
1231000660,1400630400000000000,525000.0,3,1.0,1450,4000,1.0,1,4,8,950,500,1948,98118,47.5554,-122.266,1880,4000
9558900010,1412553600000000000,549950.0,3,2.5,2680,5860,2.0,0,3,8,2680,0,2001,98011,47.7557,-122.223,2680,5860
3897100170,1409097600000000000,370000.0,3,1.75,1150,6600,1.5,0,4,6,1150,0,1970,98033,47.6709,-122.185,1530,6600
3876001330,1429833600000000000,430000.0,4,1.5,1810,7200,1.0,0,3,7,1810,0,1966,98034,47.7207,-122.186,2060,7200
984220290,1423526400000000000,345000.0,3,1.75,1860,7191,1.0,0,4,7,1260,600,1975,98058,47.4338,-122.16799999999999,1850,7490
1529200480,1400371200000000000,534640.0,3,2.5,2130,3500,1.0,0,4,8,1210,920,1994,98072,47.736000000000004,-122.15899999999999,2030,3710
6752600130,1428883200000000000,351000.0,4,2.5,2370,7274,2.0,0,3,7,2370,0,1997,98031,47.3982,-122.171,2090,7656
9332800020,1405382400000000000,745000.0,4,2.25,2290,10409,2.0,0,3,8,2290,0,1972,98005,47.6351,-122.16799999999999,2040,10409
1121000095,1415145600000000000,320000.0,2,1.0,1120,5329,1.0,1,3,6,750,370,1929,98126,47.5421,-122.37799999999999,1530,5330
6751500285,1406764800000000000,555700.0,3,2.0,1810,12420,1.0,0,4,7,1810,0,1957,98008,47.5888,-122.12700000000001,2230,12330
1310370020,1404777600000000000,690000.0,4,2.5,3220,35400,2.0,0,3,9,3220,0,1991,98072,47.7547,-122.11399999999999,3050,35252
4019300680,1419984000000000000,449000.0,3,1.75,1660,9697,1.0,0,4,7,1660,0,1952,98155,47.7564,-122.286,2060,20624
4408100095,1398988800000000000,308500.0,2,1.0,850,6174,1.0,0,4,7,850,0,1950,98155,47.7352,-122.32799999999999,1100,6174
8944460020,1425513600000000000,340000.0,4,2.5,2665,5868,2.0,0,3,9,2665,0,2006,98030,47.3831,-122.185,2665,6092
4177100005,1428019200000000000,635000.0,4,2.5,2970,7961,1.0,0,3,8,2020,950,1969,98125,47.7118,-122.29,1410,7959
910000104,1407283200000000000,245500.0,2,1.0,790,7500,1.0,0,3,6,790,0,1950,98011,47.7644,-122.198,1970,8970
726049217,1415577600000000000,425000.0,5,2.5,2180,7875,1.0,0,4,7,1200,980,1955,98133,47.7543,-122.34100000000001,1840,5105
2926049376,1429488000000000000,220000.0,2,1.0,1060,10423,1.5,0,3,7,1060,0,1965,98125,47.705,-122.31299999999999,2240,10200
2722059215,1401753600000000000,239000.0,3,1.75,1340,16480,1.0,0,4,7,1340,0,1968,98042,47.364,-122.162,1520,10451
2473372040,1420156800000000000,345000.0,4,2.25,2320,7350,2.0,0,3,8,2320,0,1973,98058,47.4512,-122.131,2170,7350
3546000630,1409011200000000000,289000.0,3,2.5,2110,8304,1.0,0,4,7,2110,0,1985,98030,47.3558,-122.17299999999999,1680,7508
8712100020,1422316800000000000,600000.0,2,1.0,1290,4636,1.0,0,3,7,1290,0,1924,98112,47.6393,-122.301,1940,4635
7961500010,1407283200000000000,245000.0,3,2.25,2210,10794,1.0,0,3,7,1540,670,1967,98178,47.4911,-122.22399999999999,2230,10753
7961500010,1425427200000000000,520000.0,3,2.25,2210,10794,1.0,0,3,7,1540,670,1967,98178,47.4911,-122.22399999999999,2230,10753
9406510130,1430784000000000000,448000.0,5,3.5,3740,24684,2.0,0,3,9,2760,980,1998,98038,47.3832,-122.057,2880,26023
809000525,1409011200000000000,872500.0,3,2.5,2040,6000,1.0,0,3,8,1840,200,1951,98109,47.6334,-122.35,1820,4920
3388100020,1407801600000000000,225000.0,3,1.5,1660,7221,1.0,0,3,7,980,680,1962,98168,47.4962,-122.32,1770,8083
6669020290,1414022400000000000,169000.0,3,1.75,1720,9775,1.0,0,3,8,1720,0,1978,98032,47.3731,-122.286,1970,8400
6669020290,1425427200000000000,279950.0,3,1.75,1720,9775,1.0,0,3,8,1720,0,1978,98032,47.3731,-122.286,1970,8400
6064800470,1407196800000000000,310000.0,3,2.25,1960,2345,2.0,0,3,7,1750,210,2003,98118,47.5419,-122.288,1760,1958
9304400010,1406678400000000000,975000.0,4,2.5,3240,35083,2.0,0,4,9,3240,0,1978,98005,47.6337,-122.154,3340,24501
2172000894,1429228800000000000,225000.0,3,1.0,1250,10200,1.0,0,3,6,1250,0,1965,98178,47.4902,-122.256,1800,8283
3034200660,1403136000000000000,507000.0,3,2.5,2120,7201,2.0,0,3,8,2120,0,2003,98133,47.7174,-122.337,1930,7206
6661200080,1416182400000000000,230000.0,3,2.5,1340,3011,2.0,0,3,7,1340,0,1995,98038,47.3839,-122.038,1060,3232
7511200020,1409270400000000000,509900.0,3,1.75,1690,53578,1.0,0,3,8,1690,0,1984,98053,47.6546,-122.04899999999999,2290,52707
2597670080,1426464000000000000,370000.0,4,2.5,2570,7753,2.0,0,3,8,2570,0,1987,98058,47.4237,-122.162,2140,7615
2423010130,1425600000000000000,619100.0,3,1.75,1870,7030,1.0,0,3,7,1870,0,1977,98033,47.6999,-122.17,1820,7500
2770604665,1422835200000000000,612125.0,2,1.5,1670,6000,1.0,0,3,7,1090,580,1950,98119,47.6517,-122.374,1670,6000
3223059217,1415059200000000000,225000.0,2,1.0,940,15000,1.0,0,3,7,940,0,1960,98055,47.4312,-122.195,1450,15000
6669240130,1413936000000000000,335000.0,3,2.5,2588,5701,2.0,0,3,8,2588,0,2008,98042,47.3449,-122.15100000000001,2389,5702
2413910190,1422835200000000000,500000.0,3,1.75,1690,48096,1.0,0,3,7,1690,0,1973,98053,47.6745,-122.061,2070,35160
4040800050,1416355200000000000,415000.0,3,1.5,1090,8400,1.0,0,4,7,1090,0,1966,98008,47.6219,-122.115,1320,8400
3438500742,1409011200000000000,399000.0,3,3.0,2240,10479,2.0,0,4,7,1710,530,1950,98106,47.5529,-122.35600000000001,1530,5244
4322200050,1418774400000000000,340000.0,3,2.0,1870,3378,1.0,0,3,7,1120,750,1913,98136,47.5371,-122.39299999999999,1870,1872
6403510130,1415923200000000000,490000.0,5,2.75,2990,7200,2.0,0,3,8,2990,0,1997,98059,47.4955,-122.16,2710,7620
4307340130,1403395200000000000,374000.0,4,2.5,2580,6260,2.0,0,3,7,2580,0,2004,98056,47.4858,-122.185,2160,3600
7237600130,1427328000000000000,852000.0,4,1.0,2220,3588,1.5,0,4,7,1470,750,1927,98115,47.6854,-122.30799999999999,1740,3588
5706300020,1416873600000000000,473000.0,3,2.25,1620,12309,2.0,0,3,7,1620,0,1987,98074,47.6188,-122.029,2030,13963
6446200050,1430697600000000000,540000.0,3,1.75,2590,25992,1.0,0,3,8,1970,620,1968,98029,47.5521,-122.03,2590,29250
7744500020,1409011200000000000,431000.0,2,2.0,1390,12530,1.0,0,3,8,970,420,1959,98155,47.7499,-122.29,1940,12530
3971700635,1430870400000000000,435000.0,4,3.0,2270,7245,1.0,0,3,7,1410,860,1979,98155,47.7722,-122.315,1740,7571
6379500216,1399939200000000000,450000.0,3,2.75,1250,892,2.0,0,3,8,1040,210,2010,98116,47.5826,-122.387,1250,1296
1123049027,1426723200000000000,157500.0,3,1.0,1100,27008,1.0,0,3,6,960,140,1935,98178,47.4963,-122.249,1280,8890
1938400010,1418774400000000000,244000.0,3,1.75,1500,7475,1.0,0,4,8,1500,0,1976,98023,47.3155,-122.365,1940,7475
3204900010,1423612800000000000,550000.0,3,2.5,2800,10603,2.0,0,3,9,2800,0,2001,98011,47.7528,-122.195,2580,10603
1422069069,1423094400000000000,426500.0,4,2.75,2100,88426,1.0,0,3,6,2100,0,1990,98038,47.398999999999994,-122.01100000000001,2150,63162
3396820010,1424649600000000000,542000.0,3,2.25,2220,12056,2.0,0,3,8,2220,0,1985,98052,47.7148,-122.101,2320,12025
8001600130,1430438400000000000,289950.0,3,2.5,1770,9450,1.0,0,3,8,1770,0,1988,98001,47.3196,-122.272,2200,8582
7518505910,1416355200000000000,528000.0,2,1.0,1260,5100,1.5,0,4,7,1120,140,1925,98117,47.6805,-122.384,1260,5100
7518505610,1427241600000000000,471000.0,2,1.0,840,5100,1.0,0,4,7,840,0,1949,98117,47.6779,-122.384,1550,5100
2329700440,1414368000000000000,155000.0,3,1.5,970,8400,1.0,0,3,7,970,0,1966,98003,47.3284,-122.331,1230,8400
923000413,1408320000000000000,515000.0,4,1.5,1740,8160,1.5,0,4,7,1400,340,1946,98177,47.7243,-122.363,1600,8160
9406521150,1425513600000000000,336600.0,3,2.25,1654,8464,2.0,0,3,7,1654,0,1995,98038,47.3618,-122.03299999999999,1975,8515
3762900130,1405382400000000000,350000.0,2,1.75,1080,7242,2.0,0,4,7,1080,0,1984,98034,47.7065,-122.235,1800,7321
3876500290,1425513600000000000,175000.0,3,1.0,1070,6164,1.0,0,3,7,1070,0,1967,98001,47.3377,-122.291,1320,7920
4443800545,1427673600000000000,545000.0,2,2.0,1430,3880,1.0,0,4,7,1430,0,1949,98117,47.6844,-122.39200000000001,1430,3880
2787250190,1405555200000000000,645000.0,4,2.5,2860,14000,2.0,0,3,8,2860,0,1995,98019,47.7306,-121.973,2650,14564
4019301205,1417478400000000000,410000.0,3,1.5,2270,8187,1.0,0,4,8,1420,850,1954,98155,47.7573,-122.27799999999999,2020,14092
7304301300,1404259200000000000,300000.0,2,1.0,1010,11919,1.0,0,3,6,1010,0,1947,98155,47.7461,-122.322,1220,11240
3630030440,1411430400000000000,585000.0,4,2.5,1950,3720,2.0,0,3,8,1950,0,2004,98029,47.5503,-121.99700000000001,1720,3720
1088000050,1423785600000000000,678700.0,3,1.75,1970,10548,1.0,0,4,8,1300,670,1973,98033,47.6669,-122.179,2500,8548
7504010480,1429228800000000000,603000.0,4,2.25,2110,11155,2.0,0,3,9,2110,0,1975,98074,47.6386,-122.05799999999999,2660,11900
7625701900,1424563200000000000,467500.0,2,1.75,1490,4800,1.0,0,4,7,750,740,1918,98136,47.5496,-122.391,1400,6000
1926049398,1413158400000000000,359000.0,3,2.25,1650,7218,1.0,0,3,7,1230,420,1985,98133,47.7237,-122.335,1690,7459
8956000250,1409702400000000000,615000.0,3,2.5,1980,3128,2.0,0,3,8,1890,90,2009,98027,47.5456,-122.016,2160,2240
7457400250,1420502400000000000,283500.0,4,2.5,1990,5577,2.0,0,3,7,1990,0,1999,98092,47.3191,-122.191,2020,6400
6154900130,1417478400000000000,340000.0,2,1.0,860,7102,1.0,0,3,6,860,0,1947,98177,47.7042,-122.369,1450,7102
9320500080,1399680000000000000,265000.0,4,1.0,1940,9533,1.0,0,3,7,1080,860,1962,98031,47.4139,-122.208,1940,8839
3990000050,1402876800000000000,465000.0,3,2.25,2670,7500,1.0,0,4,7,1640,1030,1966,98166,47.4608,-122.354,1970,9598
9357000635,1427068800000000000,345000.0,3,1.0,1060,5600,1.0,0,4,6,760,300,1943,98146,47.5116,-122.37899999999999,1310,5600
3798000130,1406246400000000000,468000.0,4,1.75,2250,8580,1.0,0,4,7,1330,920,1958,98011,47.7633,-122.199,2250,10032
2680700010,1406160000000000000,775000.0,4,2.5,2070,8473,1.0,0,4,8,1250,820,1976,98033,47.6608,-122.19,2070,9499
3066200440,1402185600000000000,684680.0,4,2.25,2370,9360,2.0,0,4,8,2370,0,1979,98052,47.6518,-122.12299999999999,2370,9720
114101426,1402963200000000000,375000.0,3,1.75,1160,22470,1.0,0,4,7,1160,0,1976,98028,47.7595,-122.23,1940,15999
7955050250,1416873600000000000,442500.0,4,2.25,1840,7575,1.0,0,4,7,1390,450,1973,98034,47.7328,-122.198,1820,7500
425059024,1422489600000000000,675000.0,5,2.0,2420,21000,1.5,0,3,8,2420,0,1966,98033,47.677,-122.165,1940,8085
8911000425,1410998400000000000,345000.0,2,1.0,1130,8081,1.0,0,4,7,1130,0,1921,98133,47.7064,-122.355,1220,7800
3438502066,1428451200000000000,229000.0,4,1.0,1320,5000,1.5,0,3,7,1320,0,1928,98106,47.5457,-122.363,1640,5164
5101408678,1416441600000000000,457000.0,2,1.75,2060,7192,1.0,0,3,7,1420,640,1940,98125,47.7038,-122.31700000000001,1860,7140
3296900130,1412640000000000000,518000.0,4,2.5,2830,13760,2.0,0,3,8,2830,0,1993,98019,47.7334,-121.97,2350,14029
9513900050,1407801600000000000,237000.0,3,2.0,1210,6634,1.0,0,4,7,1210,0,1985,98031,47.4097,-122.193,1560,7200
4024100670,1430870400000000000,605000.0,3,2.25,2260,17114,2.0,0,3,7,2260,0,1990,98155,47.7537,-122.296,2360,14893
1862910050,1405987200000000000,295000.0,4,2.5,1850,8198,2.0,0,3,7,1850,0,1993,98031,47.4079,-122.186,1850,7924
8651720420,1430179200000000000,513000.0,4,2.5,1930,8040,1.0,0,3,7,1380,550,1978,98034,47.7283,-122.21799999999999,2080,7200
2619920170,1412121600000000000,772500.0,4,2.5,3230,4290,2.0,0,3,9,3230,0,2004,98033,47.6874,-122.161,3220,5083
2619920170,1418947200000000000,765000.0,4,2.5,3230,4290,2.0,0,3,9,3230,0,2004,98033,47.6874,-122.161,3220,5083
225039069,1412899200000000000,696950.0,4,2.75,2450,5376,1.5,0,4,7,1550,900,1920,98117,47.6865,-122.396,1920,5264
3878900525,1423785600000000000,329000.0,3,1.0,1200,5650,1.5,0,3,7,1200,0,1928,98178,47.5065,-122.249,1610,5650
7137970130,1418860800000000000,339999.0,3,2.5,2360,8093,2.0,0,3,8,2360,0,1995,98092,47.3257,-122.17,1860,6762
6632300122,1405296000000000000,364500.0,3,1.0,1060,9506,1.0,0,3,7,1060,0,1959,98125,47.7317,-122.31,1520,8469
3584800010,1428451200000000000,550000.0,3,1.0,880,6664,1.0,0,3,6,880,0,1961,98033,47.6855,-122.199,1690,6564
8950500250,1429574400000000000,479900.0,4,2.0,2510,9750,1.0,0,3,8,1630,880,1960,98028,47.7438,-122.229,1980,9750
4438400020,1399852800000000000,192000.0,2,1.0,700,10540,1.0,0,3,6,700,0,1953,98166,47.438,-122.336,890,10540
8651440250,1428883200000000000,250000.0,3,2.0,1500,5200,1.0,0,3,7,1060,440,1977,98042,47.3653,-122.09,1640,5200
203900920,1405382400000000000,340000.0,3,2.0,1130,9879,2.0,0,3,6,1130,0,1996,98053,47.635,-121.964,1900,14907
2685600005,1428364800000000000,324800.0,2,1.0,1170,5043,1.0,0,3,6,880,290,1949,98108,47.5492,-122.302,1430,5692
3582700130,1428537600000000000,400000.0,4,1.75,1770,12875,1.0,0,3,8,1770,0,1988,98028,47.7438,-122.24700000000001,2150,12875
2597000130,1430352000000000000,570000.0,3,2.0,1930,10929,1.0,0,3,8,1260,670,1964,98155,47.7657,-122.272,2030,8750
1328340630,1428019200000000000,330490.0,3,2.75,1440,7350,1.0,0,4,7,1040,400,1980,98058,47.4431,-122.13799999999999,1510,7350
705730280,1408406400000000000,325000.0,3,2.5,1740,5267,2.0,0,3,7,1740,0,1999,98038,47.3777,-122.023,2180,5000
705730280,1429574400000000000,335000.0,3,2.5,1740,5267,2.0,0,3,7,1740,0,1999,98038,47.3777,-122.023,2180,5000
7732410420,1402963200000000000,809000.0,3,2.5,2590,7720,2.0,0,3,9,2590,0,1988,98007,47.659,-122.146,2600,9490
7806500290,1408320000000000000,535000.0,3,2.5,2790,19485,2.0,0,3,9,2790,0,1990,98059,47.4688,-122.124,2580,17859
2473100280,1429228800000000000,358000.0,4,2.75,2580,11900,1.0,0,4,7,1620,960,1967,98058,47.4475,-122.15899999999999,1570,9375
3826000460,1426204800000000000,297975.0,3,2.25,2820,8100,1.0,0,4,7,1720,1100,1947,98168,47.4944,-122.304,1040,8100
1901600095,1403740800000000000,210000.0,2,1.0,720,8040,1.0,0,3,6,720,0,1943,98166,47.4662,-122.359,2300,9500
9285800020,1409097600000000000,622500.0,3,2.5,2260,4550,1.5,0,4,7,1380,880,1928,98126,47.5714,-122.376,1870,4582
9264930980,1406505600000000000,340000.0,4,2.5,2380,9362,2.0,0,3,8,2380,0,2000,98023,47.3148,-122.34899999999999,2190,9840
3825311190,1406246400000000000,678000.0,3,2.5,2640,5964,2.0,0,3,9,2640,0,2003,98052,47.7043,-122.12799999999999,2680,5211
9122500080,1430179200000000000,275000.0,5,2.0,2260,11970,1.0,0,4,7,1250,1010,1962,98031,47.3896,-122.21799999999999,1950,11970
1189000130,1410739200000000000,493000.0,3,2.75,1720,6720,1.0,0,4,7,1270,450,1947,98122,47.6138,-122.29799999999999,1690,3248
3347400525,1418688000000000000,147000.0,3,1.0,1070,14000,1.0,0,3,7,1070,0,1960,98178,47.4971,-122.279,920,12500
8091411100,1423008000000000000,334000.0,3,2.25,2000,7225,2.0,0,4,7,2000,0,1985,98030,47.349,-122.167,1950,7464
1016000080,1416873600000000000,345000.0,3,1.0,1620,10610,1.0,0,4,6,1620,0,1958,98059,47.474,-122.125,1680,10795
5469700020,1423180800000000000,295000.0,4,1.75,1800,28650,1.0,0,4,7,1800,0,1975,98031,47.3926,-122.166,1800,5234
6140100022,1409011200000000000,345000.0,3,3.25,1600,1882,2.0,0,3,8,1360,240,2000,98133,47.7151,-122.355,1390,1379
6140100095,1400544000000000000,475000.0,4,1.75,1650,7775,1.0,0,4,7,1150,500,1950,98133,47.715,-122.354,1390,7200
4037800020,1412726400000000000,497500.0,5,1.5,2170,8610,1.0,0,4,7,1230,940,1959,98008,47.6111,-122.126,1670,8610
9348700020,1408924800000000000,734500.0,4,2.75,3280,6845,2.0,0,3,10,3280,0,2003,98052,47.7042,-122.10700000000001,3280,7467
7414200010,1418860800000000000,276000.0,3,1.0,870,8040,1.0,0,3,7,870,0,1953,98177,47.7048,-122.368,1440,8040
